dataset,task,sample_id,problem_id,sample_index,fp16_score,kivi_score,patternkv_score,pattern_minus_kivi,pattern_minus_fp16,fp16_correct,kivi_correct,patternkv_correct,input_tokens,fp16_output_tokens,kivi_output_tokens,patternkv_output_tokens,fp16_stop_reason,kivi_stop_reason,patternkv_stop_reason,fp16_hit_max,kivi_hit_max,patternkv_hit_max,quantized_tokens,fp16_residual_tokens,dynamic_pattern_count_k,dynamic_pattern_count_v,assignment_bytes,mask_bytes,centroid_bytes,config_hash,git_commit,error
longbench,lsht,lsht:4d76698b5baeaf7bb25e172771db8b3542a75b36a82e5bac,,33,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:5462a8dbfbc83714b1dda33c24d129582f8dde1283dbb50d,,28,100.0,100.0,100.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:6ed754998b35f7f48cef5a8868614c3373228f67563f8882,,4,100.0,100.0,100.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:7193451d112f570b118e634a9e78ed866b1f9a3a7dd9ba5e,,15,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:73be471dc4df4d6206ae83c1cabfd03639f0a8ea024e18a6,,38,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:78fb27493dc151b84c10cfaa8723abbe0406e151dca15c17,,45,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:860eb2115a166ea14a7db7841050ccc213cac5d737d7c875,,22,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:8b7158d936ac9b33cb42cb37f026bb7e77f3e5caaaec42d5,,16,100.0,100.0,100.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:8c54a3b5862077f2e7159b5dd6b287d0351da0d943e9854d,,49,100.0,100.0,100.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:8e11aa9ce0c60cdcf47531643eceeed8d9532dcfd00b5101,,42,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:90f3f70ca59b207d537297535c26a9b3103481a2275b5ce8,,31,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:951e51831cb58ef729cd84421d0bdfdcb962a1d2a4e6119c,,20,0.0,0.0,0.0,0.0,0.0,,,,7946,64,64,64,length,length,length,True,True,True,7883,128,0,0,32505856,2031616,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:9819a00ab7c9497b0ceaf9c6086541512f31a3adbaf154ea,,35,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:9871d5f545ee19094951e5b94ef151b5f6c7d84a4055d480,,1,100.0,100.0,100.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:9b60df93b387e861804fbc9f71c94d9868f03eb01ee77d99,,0,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:a60c8e6db1f920ba26cd0c14521d4edf1aefa0a330e1c41d,,47,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:a9b38c3b82cdd21fc113fd11171ef38edd52cd600a8c8663,,18,100.0,100.0,100.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:a9e9711055f98bcf42d2c0b0e193690fe61dceb2ad09a0f7,,27,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:aeb02454a19ce3d7cefb187f2097aa6f99ca89832da312fd,,43,100.0,100.0,100.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:b0c696892fb31870b251d545aa6e928c27f9e5b1f696e159,,12,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:b9ebadb1316446f131f548ccad1ec42e827748fce173e8af,,24,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:bd39442b3b4e06224fbf0e7637c6a20a9fd43d5491b3b981,,30,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:c252579338e3a7bc3e150953f919635c3061f137c8df63ac,,29,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:c39072bf6a7c93c80f4fcd316f7e7e825bad4e8dad4b5c22,,13,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:ccfec4b08bbffe176e51c45f3da73ac6361f94450581a7d2,,34,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:d08350e8dc2d684ffa144e4fd0f9da4857b675095132ad47,,40,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:d4e5dfb1726c7f265c9eb394342fddd62e58ecb3210e1d98,,19,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:d80ec898ea13ce6324c31ddc413db41afa166a5f30a5c1fa,,44,100.0,100.0,100.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:e2e6ffa71314a016aeee4cee15994d739a0bb4951e7294ca,,6,100.0,100.0,100.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:e92cb051d6406419a3dce4b838055fec8da78f45947ee75c,,32,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:eb05f9ff086cfff82018f7829f66fe44072d88f1eba9a460,,11,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:eb2c546b08873fa16f79d76c9d11ecedb86d158ae2cd3f8a,,14,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:eba6e1a352be9c8a042bfe57c3f6dda5772ce4d9b17609d5,,2,100.0,100.0,100.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:f3a92443e5e5b5ff08587a4bdc801005b7052178d1357f2b,,36,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:f79fa88805bbe01f7ad51d6474a0bd775fe3ec94f702e32c,,10,100.0,100.0,100.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:f7cf3a305f0eef0625256c35761c1470161c950163104abf,,17,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:f8a0dc4eed46f5e2be5f2f3f75145b6daacb1d29f826611d,,7,100.0,100.0,0.0,-100.0,-100.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,lsht,lsht:fd8f42268ae622bcefc50359c95e0a4e76712f168d734d02,,8,0.0,0.0,0.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8128,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,multi_news,multi_news:02700514f163f15e24f763de934f8f22cd5cf1f262e23307,,47,27.23,21.47,19.55,-1.9199999999999982,-7.68,,,,3763,512,512,369,length,length,eos,True,True,False,4004,128,3,3,16777216,1048576,4587520,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,multi_news,multi_news:04ee10332dea447fd20ba0b36c23c61fc1e4bbf4009eb6b6,,30,18.01,21.19,19.01,-2.1799999999999997,1.0,,,,3968,512,444,411,length,eos,eos,True,False,False,4251,128,3,3,17825792,1114112,4587520,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,multi_news,multi_news:088f63f5603e5d81dbee5cbc194b1942cc6e16aec56b24c8,,21,24.0,31.43,37.59,6.160000000000004,13.590000000000003,,,,5645,512,512,512,length,length,length,True,True,True,6029,128,4,4,25165824,1572864,4718592,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,multi_news,multi_news:0cd7b0bfc70d78aa6805925975d9fb26b281c482ff482b7c,,1,36.41,24.47,36.91,12.439999999999998,0.5,,,,1720,512,512,512,length,length,length,True,True,True,2104,128,4,4,8912896,557056,4718592,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,multi_news,multi_news:11612bf9150914c57c3107b73b864d6311c010bcfdc458f0,,36,23.19,20.97,24.35,3.3800000000000026,1.1600000000000001,,,,1603,512,512,512,length,length,length,True,True,True,1987,128,4,4,8388608,524288,4718592,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,multi_news,multi_news:2e5eae4e8ae651f706cfaee0918b5da3fede2e742d98f71c,,3,24.42,20.53,19.19,-1.3399999999999999,-5.23,,,,1754,419,448,483,eos,eos,eos,False,False,False,2109,128,4,4,8912896,557056,4718592,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,multi_news,multi_news:2eeba772e4954887281b316f04ac32ac8de8065274f352f4,,27,22.08,26.79,27.24,0.4499999999999993,5.16,,,,1960,483,512,512,eos,length,length,False,True,True,2344,128,4,4,9961472,622592,4718592,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,multi_news,multi_news:30546aafe4821ca55d852a55484d41f5e4bf82f1247e91f3,,12,41.98,34.04,28.3,-5.739999999999998,-13.679999999999996,,,,805,512,451,512,length,eos,length,True,False,True,1189,128,4,4,5242880,327680,4718592,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,multi_news,multi_news:309b673245e2ff9762cede34389c26378423ba8e6aded612,,42,24.5,26.38,25.77,-0.6099999999999994,1.2699999999999996,,,,7564,512,512,512,length,length,length,True,True,True,7948,128,4,4,33030144,2064384,4718592,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
